"symbol","date","open","high","low","close","volume","adjusted"
"EURUSD=X",2016-04-14,1.128006,1.1294,1.123601,1.127904,0,1.127904
"EURUSD=X",2016-04-15,1.126507,1.1318,1.124758,1.127002,0,1.127002
"EURUSD=X",2016-04-18,1.130097,1.1332,1.127497,1.129995,0,1.129995
"EURUSD=X",2016-04-19,1.131004,1.138602,1.130506,1.130902,0,1.130902
"EURUSD=X",2016-04-20,1.135886,1.138599,1.1322,1.135963,0,1.135963
"EURUSD=X",2016-04-21,1.130506,1.1394,1.1278,1.130506,0,1.130506
"EURUSD=X",2016-04-22,1.129305,1.130902,1.124,1.129203,0,1.129203
"EURUSD=X",2016-04-25,1.123305,1.127904,1.1227,1.123406,0,1.123406
"EURUSD=X",2016-04-26,1.126672,1.133903,1.125796,1.1269,0,1.1269
"EURUSD=X",2016-04-27,1.129803,1.134,1.1292,1.129905,0,1.129905
"EURUSD=X",2016-04-28,1.132798,1.1366,1.129905,1.132901,0,1.132901
"EURUSD=X",2016-04-29,1.135796,1.146,1.135796,1.135589,0,1.135589
"EURUSD=X",2016-05-02,1.146197,1.1528,1.145016,1.146303,0,1.146303
"EURUSD=X",2016-05-03,1.152605,1.1614,1.1504,1.152499,0,1.152499
"EURUSD=X",2016-05-04,1.150245,1.1528,1.146999,1.150404,0,1.150404
"EURUSD=X",2016-05-05,1.149122,1.1496,1.139,1.149306,0,1.149306
"EURUSD=X",2016-05-06,1.140199,1.147184,1.139328,1.140602,0,1.140602
"EURUSD=X",2016-05-09,1.138797,1.143,1.137599,1.138797,0,1.138797
"EURUSD=X",2016-05-10,1.138369,1.140599,1.1362,1.138797,0,1.138797
"EURUSD=X",2016-05-11,1.137501,1.1446,1.137398,1.137436,0,1.137436
"EURUSD=X",2016-05-12,1.142596,1.143105,1.138,1.1427,0,1.1427
"EURUSD=X",2016-05-13,1.137527,1.138006,1.128399,1.137695,0,1.137695
"EURUSD=X",2016-05-16,1.131695,1.134404,1.130544,1.131695,0,1.131695
"EURUSD=X",2016-05-17,1.131606,1.134799,1.130399,1.131606,0,1.131606
"EURUSD=X",2016-05-18,1.131375,1.131695,1.125999,1.131606,0,1.131606
"EURUSD=X",2016-05-19,1.122196,1.123103,1.1182,1.122297,0,1.122297
"EURUSD=X",2016-05-20,1.12016,1.124,1.119896,1.120599,0,1.120599
"EURUSD=X",2016-05-23,1.122095,1.124303,1.119,1.122171,0,1.122171
"EURUSD=X",2016-05-24,1.121705,1.123,1.1146,1.121604,0,1.121604
"EURUSD=X",2016-05-25,1.113697,1.1171,1.112999,1.113797,0,1.113797
"EURUSD=X",2016-05-26,1.115698,1.122,1.115698,1.115897,0,1.115897
"EURUSD=X",2016-05-27,1.119294,1.1202,1.112599,1.119207,0,1.119207
"EURUSD=X",2016-05-30,1.111099,1.115,1.110001,1.111,0,1.111
"EURUSD=X",2016-05-31,1.115001,1.117599,1.1122,1.11484,0,1.11484
"EURUSD=X",2016-06-01,1.113598,1.119,1.111704,1.113598,0,1.113598
"EURUSD=X",2016-06-02,1.119294,1.122,1.115,1.118906,0,1.118906
"EURUSD=X",2016-06-03,1.115399,1.135,1.1138,1.1152,0,1.1152
"EURUSD=X",2016-06-06,1.1351,1.138,1.133324,1.1351,0,1.1351
"EURUSD=X",2016-06-07,1.136467,1.138,1.134005,1.136402,0,1.136402
"EURUSD=X",2016-06-08,1.135654,1.142,1.135654,1.135783,0,1.135783
"EURUSD=X",2016-06-09,1.140602,1.141696,1.1308,1.140706,0,1.140706
"EURUSD=X",2016-06-10,1.131196,1.1324,1.1274,1.131503,0,1.131503
"EURUSD=X",2016-06-13,1.124101,1.1302,1.123697,1.124,0,1.124
"EURUSD=X",2016-06-14,1.128796,1.129995,1.119,1.129102,0,1.129102
"EURUSD=X",2016-06-15,1.121302,1.126001,1.119094,1.121302,0,1.121302
"EURUSD=X",2016-06-16,1.126126,1.13,1.1132,1.126266,0,1.126266
"EURUSD=X",2016-06-17,1.127002,1.1296,1.1226,1.125201,0,1.125201
"EURUSD=X",2016-06-20,1.134906,1.1384,1.1308,1.134906,0,1.134906
"EURUSD=X",2016-06-21,1.132285,1.135,1.1244,1.132298,0,1.132298
"EURUSD=X",2016-06-22,1.125201,1.133504,1.12376,1.125062,0,1.125062
"EURUSD=X",2016-06-23,1.132798,1.142204,1.132,1.132824,0,1.132824
"EURUSD=X",2016-06-24,1.133003,1.133517,1.091906,1.1324,0,1.1324
"EURUSD=X",2016-06-27,1.103497,1.108193,1.0974,1.103594,0,1.103594
"EURUSD=X",2016-06-28,1.101601,1.111,1.101601,1.101503,0,1.101503
"EURUSD=X",2016-06-29,1.1078,1.112805,1.105156,1.107395,0,1.107395
"EURUSD=X",2016-06-30,1.112595,1.1154,1.1054,1.112805,0,1.112805
"EURUSD=X",2016-07-01,1.110371,1.117,1.1074,1.110605,0,1.110605
"EURUSD=X",2016-07-04,1.113102,1.115,1.11,1.113102,0,1.113102
"EURUSD=X",2016-07-05,1.114554,1.118001,1.1076,1.114604,0,1.114604
"EURUSD=X",2016-07-06,1.106439,1.109,1.1034,1.106501,0,1.106501
"EURUSD=X",2016-07-07,1.110001,1.1108,1.1058,1.109903,0,1.109903
"EURUSD=X",2016-07-08,1.106501,1.1108,1.101,1.106574,0,1.106574
"EURUSD=X",2016-07-11,1.104704,1.1072,1.102,1.104399,0,1.104399
"EURUSD=X",2016-07-12,1.105803,1.1124,1.1054,1.105803,0,1.105803
"EURUSD=X",2016-07-13,1.106072,1.111999,1.1044,1.106293,0,1.106293
"EURUSD=X",2016-07-14,1.109595,1.117,1.1092,1.109496,0,1.109496
"EURUSD=X",2016-07-15,1.110642,1.1157,1.105877,1.110605,0,1.110605
"EURUSD=X",2016-07-18,1.105534,1.109,1.103826,1.105314,0,1.105314
"EURUSD=X",2016-07-19,1.107138,1.10807,1.1002,1.107187,0,1.107187
"EURUSD=X",2016-07-20,1.101455,1.103,1.0984,1.101358,0,1.101358
"EURUSD=X",2016-07-21,1.101734,1.1058,1.098601,1.101953,0,1.101953
"EURUSD=X",2016-07-22,1.103314,1.104,1.0968,1.10329,0,1.10329
"EURUSD=X",2016-07-25,1.096924,1.0998,1.095362,1.097045,0,1.097045
"EURUSD=X",2016-07-26,1.098986,1.1024,1.098,1.099118,0,1.099118
"EURUSD=X",2016-07-27,1.098804,1.101,1.098286,1.09878,0,1.09878
"EURUSD=X",2016-07-28,1.106819,1.111999,1.106085,1.107346,0,1.107346
"EURUSD=X",2016-07-29,1.108365,1.1196,1.1074,1.108438,0,1.108438
"EURUSD=X",2016-08-01,1.116782,1.118401,1.1156,1.116807,0,1.116807
"EURUSD=X",2016-08-02,1.116707,1.1232,1.116358,1.116807,0,1.116807
"EURUSD=X",2016-08-03,1.121856,1.122,1.1164,1.121906,0,1.121906
"EURUSD=X",2016-08-04,1.115237,1.115561,1.111778,1.11515,0,1.11515
"EURUSD=X",2016-08-05,1.113449,1.116146,1.104911,1.113474,0,1.113474
"EURUSD=X",2016-08-08,1.10877,1.1106,1.107371,1.108955,0,1.108955
"EURUSD=X",2016-08-09,1.108684,1.1122,1.1072,1.108365,0,1.108365
"EURUSD=X",2016-08-10,1.111815,1.12,1.111815,1.11158,0,1.11158
"EURUSD=X",2016-08-11,1.118606,1.119094,1.1138,1.118643,0,1.118643
"EURUSD=X",2016-08-12,1.113896,1.122,1.113263,1.113908,0,1.113908
"EURUSD=X",2016-08-15,1.116695,1.120574,1.115548,1.116695,0,1.116695
"EURUSD=X",2016-08-16,1.118443,1.132375,1.117943,1.118406,0,1.118406
"EURUSD=X",2016-08-17,1.127904,1.129433,1.1256,1.127599,0,1.127599
"EURUSD=X",2016-08-18,1.130199,1.134044,1.129612,1.129892,0,1.129892
"EURUSD=X",2016-08-19,1.134945,1.135203,1.1306,1.134945,0,1.134945
"EURUSD=X",2016-08-22,1.130071,1.133273,1.127396,1.129816,0,1.129816
"EURUSD=X",2016-08-23,1.131862,1.135718,1.131,1.131926,0,1.131926
"EURUSD=X",2016-08-24,1.130327,1.13135,1.1246,1.130084,0,1.130084
"EURUSD=X",2016-08-25,1.126253,1.13,1.126063,1.12638,0,1.12638
"EURUSD=X",2016-08-26,1.128923,1.134044,1.123469,1.12905,0,1.12905
"EURUSD=X",2016-08-29,1.119695,1.121001,1.116071,1.119946,0,1.119946
"EURUSD=X",2016-08-30,1.119194,1.119194,1.114,1.119282,0,1.119282
"EURUSD=X",2016-08-31,1.115076,1.116445,1.112595,1.115324,0,1.115324
"EURUSD=X",2016-09-01,1.115822,1.12,1.112999,1.116071,0,1.116071
"EURUSD=X",2016-09-02,1.120072,1.125113,1.1154,1.120072,0,1.120072
"EURUSD=X",2016-09-05,1.116071,1.118443,1.114132,1.116196,0,1.116196
"EURUSD=X",2016-09-06,1.1152,1.1254,1.114455,1.115324,0,1.115324
"EURUSD=X",2016-09-07,1.124859,1.126507,1.12328,1.125366,0,1.125366
"EURUSD=X",2016-09-08,1.124101,1.132999,1.123848,1.124101,0,1.124101
"EURUSD=X",2016-09-09,1.126888,1.128668,1.1206,1.127142,0,1.127142
"EURUSD=X",2016-09-12,1.124101,1.126253,1.121466,1.124113,0,1.124113
"EURUSD=X",2016-09-13,1.124126,1.126001,1.122,1.124354,0,1.124354
"EURUSD=X",2016-09-14,1.121957,1.127523,1.121453,1.121869,0,1.121869
"EURUSD=X",2016-09-15,1.124543,1.128159,1.122095,1.124733,0,1.124733
"EURUSD=X",2016-09-16,1.124796,1.124986,1.1156,1.124594,0,1.124594
"EURUSD=X",2016-09-19,1.116071,1.121,1.115399,1.115847,0,1.115847
"EURUSD=X",2016-09-20,1.117943,1.121328,1.1166,1.118068,0,1.118068
"EURUSD=X",2016-09-21,1.115573,1.116944,1.112599,1.115399,0,1.115399
"EURUSD=X",2016-09-22,1.119319,1.125873,1.118206,1.119319,0,1.119319
"EURUSD=X",2016-09-23,1.120951,1.123,1.1196,1.121013,0,1.121013
"EURUSD=X",2016-09-26,1.123974,1.127904,1.1222,1.123924,0,1.123924
"EURUSD=X",2016-09-27,1.125075,1.126001,1.1194,1.124986,0,1.124986
"EURUSD=X",2016-09-28,1.121831,1.123722,1.118401,1.121957,0,1.121957
"EURUSD=X",2016-09-29,1.12246,1.125,1.119946,1.122498,0,1.122498
"EURUSD=X",2016-09-30,1.122208,1.125,1.1154,1.121957,0,1.121957
"EURUSD=X",2016-10-03,1.123595,1.124354,1.1206,1.123469,0,1.123469
"EURUSD=X",2016-10-04,1.121328,1.125,1.114,1.121039,0,1.121039
"EURUSD=X",2016-10-05,1.121076,1.124,1.1192,1.121076,0,1.121076
"EURUSD=X",2016-10-06,1.120825,1.121202,1.114951,1.120825,0,1.120825
"EURUSD=X",2016-10-07,1.114579,1.120197,1.1106,1.114455,0,1.114455
"EURUSD=X",2016-10-10,1.119545,1.120197,1.115076,1.119695,0,1.119695
"EURUSD=X",2016-10-11,1.11433,1.11433,1.1056,1.114082,0,1.114082
"EURUSD=X",2016-10-12,1.106195,1.106195,1.1006,1.106195,0,1.106195
"EURUSD=X",2016-10-13,1.101322,1.10485,1.098601,1.101188,0,1.101188
"EURUSD=X",2016-10-14,1.104972,1.105828,1.098539,1.104972,0,1.104972
"EURUSD=X",2016-10-17,1.096852,1.1012,1.096527,1.09678,0,1.09678
"EURUSD=X",2016-10-18,1.1012,1.102901,1.0972,1.101564,0,1.101564
"EURUSD=X",2016-10-19,1.097574,1.100473,1.0956,1.097695,0,1.097695
"EURUSD=X",2016-10-20,1.097574,1.102901,1.091601,1.097514,0,1.097514
"EURUSD=X",2016-10-21,1.093028,1.093135,1.086248,1.09304,0,1.09304
"EURUSD=X",2016-10-24,1.088495,1.0902,1.086048,1.088258,0,1.088258
"EURUSD=X",2016-10-25,1.087548,1.09,1.08534,1.087548,0,1.087548
"EURUSD=X",2016-10-26,1.08872,1.094811,1.087666,1.088732,0,1.088732
"EURUSD=X",2016-10-27,1.091107,1.094212,1.089396,1.091203,0,1.091203
"EURUSD=X",2016-10-28,1.090001,1.09529,1.089752,1.090037,0,1.090037
"EURUSD=X",2016-10-31,1.098418,1.098418,1.093924,1.098467,0,1.098467
"EURUSD=X",2016-11-01,1.097333,1.105094,1.096179,1.097333,0,1.097333
"EURUSD=X",2016-11-02,1.10595,1.111976,1.105156,1.105705,0,1.105705
"EURUSD=X",2016-11-03,1.109755,1.112842,1.106085,1.109755,0,1.109755
"EURUSD=X",2016-11-04,1.110248,1.112595,1.108402,1.110248,0,1.110248
"EURUSD=X",2016-11-07,1.109632,1.111235,1.103387,1.110124,0,1.110124
"EURUSD=X",2016-11-08,1.105046,1.106807,1.103059,1.105217,0,1.105217
"EURUSD=X",2016-11-09,1.10205,1.130199,1.093398,1.101904,0,1.101904
"EURUSD=X",2016-11-10,1.092037,1.09553,1.08661,1.092061,0,1.092061
"EURUSD=X",2016-11-11,1.088969,1.092538,1.0857,1.088969,0,1.088969
"EURUSD=X",2016-11-14,1.082603,1.087429,1.07108,1.082485,0,1.082485
"EURUSD=X",2016-11-15,1.074691,1.081666,1.07237,1.075038,0,1.075038
"EURUSD=X",2016-11-16,1.072616,1.076079,1.067122,1.072731,0,1.072731
"EURUSD=X",2016-11-17,1.070549,1.075038,1.066691,1.070664,0,1.070664
"EURUSD=X",2016-11-18,1.062473,1.064,1.057306,1.062304,0,1.062304
"EURUSD=X",2016-11-21,1.058537,1.0651,1.058537,1.058425,0,1.058425
"EURUSD=X",2016-11-22,1.063875,1.065871,1.058728,1.063886,0,1.063886
"EURUSD=X",2016-11-23,1.063411,1.064509,1.052964,1.063377,0,1.063377
"EURUSD=X",2016-11-24,1.05463,1.058761,1.052255,1.054519,0,1.054519
"EURUSD=X",2016-11-25,1.056412,1.062812,1.054107,1.056189,0,1.056189
"EURUSD=X",2016-11-28,1.061121,1.06849,1.056747,1.061233,0,1.061233
"EURUSD=X",2016-11-29,1.062022,1.0634,1.056859,1.062135,0,1.062135
"EURUSD=X",2016-11-30,1.064849,1.0667,1.0585,1.064849,0,1.064849
"EURUSD=X",2016-12-01,1.05921,1.063717,1.058761,1.05921,0,1.05921
"EURUSD=X",2016-12-02,1.066325,1.069176,1.0628,1.066314,0,1.066314
"EURUSD=X",2016-12-05,1.057083,1.074114,1.054185,1.058201,0,1.058201
"EURUSD=X",2016-12-06,1.075847,1.078516,1.0726,1.075732,0,1.075732
"EURUSD=X",2016-12-07,1.071926,1.0769,1.071352,1.072041,0,1.072041
"EURUSD=X",2016-12-08,1.076009,1.085658,1.061,1.076195,0,1.076195
"EURUSD=X",2016-12-09,1.062135,1.063151,1.053841,1.062135,0,1.062135
"EURUSD=X",2016-12-12,1.05463,1.062699,1.052742,1.054741,0,1.054741
"EURUSD=X",2016-12-13,1.064283,1.065303,1.06067,1.064169,0,1.064169
"EURUSD=X",2016-12-14,1.063038,1.066667,1.0615,1.062925,0,1.062925
"EURUSD=X",2016-12-15,1.051525,1.052521,1.040366,1.051414,0,1.051414
"EURUSD=X",2016-12-16,1.041775,1.04723,1.040366,1.041884,0,1.041884
"EURUSD=X",2016-12-19,1.044823,1.048196,1.041341,1.044998,0,1.044998
"EURUSD=X",2016-12-20,1.040475,1.041992,1.035518,1.040583,0,1.040583
"EURUSD=X",2016-12-21,1.039393,1.045151,1.03853,1.039047,0,1.039047
"EURUSD=X",2016-12-22,1.042753,1.049759,1.042753,1.042862,0,1.042862
"EURUSD=X",2016-12-23,1.04395,1.046792,1.04297,1.043765,0,1.043765
"EURUSD=X",2016-12-26,1.045588,1.047011,1.0446,1.045478,0,1.045478
"EURUSD=X",2016-12-27,1.045577,1.046134,1.043536,1.045697,0,1.045697
"EURUSD=X",2016-12-28,1.046244,1.048218,1.038745,1.046233,0,1.046233
"EURUSD=X",2016-12-29,1.041775,1.049098,1.041775,1.041699,0,1.041699
"EURUSD=X",2016-12-30,1.056904,1.059098,1.051,1.05753,0,1.05753
"EURUSD=X",2017-01-02,1.053075,1.054074,1.046572,1.052698,0,1.052698
"EURUSD=X",2017-01-03,1.045916,1.049208,1.034768,1.046003,0,1.046003
"EURUSD=X",2017-01-04,1.04184,1.047889,1.039134,1.041992,0,1.041992
"EURUSD=X",2017-01-05,1.049869,1.060895,1.048658,1.050089,0,1.050089
"EURUSD=X",2017-01-06,1.060558,1.060895,1.053963,1.060592,0,1.060592
"EURUSD=X",2017-01-09,1.053408,1.056078,1.051348,1.053186,0,1.053186
"EURUSD=X",2017-01-10,1.058761,1.062586,1.056189,1.058862,0,1.058862
"EURUSD=X",2017-01-11,1.055409,1.056747,1.045697,1.055242,0,1.055242
"EURUSD=X",2017-01-12,1.059659,1.068604,1.05753,1.059771,0,1.059771
"EURUSD=X",2017-01-13,1.061797,1.06678,1.06,1.061684,0,1.061684
"EURUSD=X",2017-01-16,1.062688,1.063343,1.058134,1.062869,0,1.062869
"EURUSD=X",2017-01-17,1.060389,1.0718,1.060142,1.060299,0,1.060299
"EURUSD=X",2017-01-18,1.069782,1.071467,1.065962,1.069679,0,1.069679
"EURUSD=X",2017-01-19,1.062948,1.06768,1.058974,1.062778,0,1.062778
"EURUSD=X",2017-01-20,1.066132,1.069519,1.062677,1.065973,0,1.065973
"EURUSD=X",2017-01-23,1.071146,1.075616,1.070836,1.071375,0,1.071375
"EURUSD=X",2017-01-24,1.075755,1.077284,1.072777,1.076079,0,1.076079
"EURUSD=X",2017-01-25,1.072789,1.076878,1.071214,1.072869,0,1.072869
"EURUSD=X",2017-01-26,1.0755,1.076658,1.067065,1.075199,0,1.075199
"EURUSD=X",2017-01-27,1.068285,1.072478,1.066053,1.068296,0,1.068296
"EURUSD=X",2017-01-30,1.071915,1.074033,1.06209,1.071398,0,1.071398
"EURUSD=X",2017-01-31,1.07071,1.081034,1.068604,1.070859,0,1.070859
"EURUSD=X",2017-02-01,1.080264,1.080847,1.073941,1.08038,0,1.08038
"EURUSD=X",2017-02-02,1.076844,1.082661,1.076844,1.076739,0,1.076739
"EURUSD=X",2017-02-03,1.076334,1.079715,1.072892,1.076171,0,1.076171
"EURUSD=X",2017-02-06,1.078341,1.078888,1.070664,1.078295,0,1.078295
"EURUSD=X",2017-02-07,1.074322,1.074345,1.065678,1.074322,0,1.074322
"EURUSD=X",2017-02-08,1.067897,1.070744,1.064215,1.067806,0,1.067806
"EURUSD=X",2017-02-09,1.06921,1.071008,1.065735,1.069221,0,1.069221
"EURUSD=X",2017-02-10,1.065689,1.066894,1.060985,1.065859,0,1.065859
"EURUSD=X",2017-02-13,1.061932,1.065803,1.059345,1.061954,0,1.061954
"EURUSD=X",2017-02-14,1.059917,1.063321,1.056178,1.05985,0,1.05985
"EURUSD=X",2017-02-15,1.057865,1.058795,1.052211,1.057832,0,1.057832
"EURUSD=X",2017-02-16,1.060187,1.067475,1.060052,1.060738,0,1.060738
"EURUSD=X",2017-02-17,1.066701,1.067692,1.062586,1.067225,0,1.067225
"EURUSD=X",2017-02-20,1.062677,1.063151,1.060524,1.062665,0,1.062665
"EURUSD=X",2017-02-21,1.06103,1.061256,1.052665,1.06094,0,1.06094
"EURUSD=X",2017-02-22,1.054218,1.055621,1.049681,1.054207,0,1.054207
"EURUSD=X",2017-02-23,1.055175,1.059502,1.053896,1.055409,0,1.055409
"EURUSD=X",2017-02-24,1.05847,1.061808,1.056625,1.058447,0,1.058447
"EURUSD=X",2017-02-27,1.055286,1.061458,1.055286,1.055275,0,1.055275
"EURUSD=X",2017-02-28,1.058279,1.062699,1.057664,1.058425,0,1.058425
"EURUSD=X",2017-03-01,1.056926,1.058806,1.051525,1.056915,0,1.056915
"EURUSD=X",2017-03-02,1.05363,1.054519,1.050045,1.053585,0,1.053585
"EURUSD=X",2017-03-03,1.050851,1.057373,1.050354,1.050972,0,1.050972
"EURUSD=X",2017-03-06,1.061875,1.063807,1.05782,1.062045,0,1.062045
"EURUSD=X",2017-03-07,1.058123,1.0604,1.056078,1.057921,0,1.057921
"EURUSD=X",2017-03-08,1.056893,1.05753,1.05373,1.057015,0,1.057015
"EURUSD=X",2017-03-09,1.054407,1.061402,1.052565,1.054741,0,1.054741
"EURUSD=X",2017-03-10,1.058134,1.066906,1.058134,1.057843,0,1.057843
"EURUSD=X",2017-03-13,1.068799,1.071582,1.065689,1.069004,0,1.069004
"EURUSD=X",2017-03-14,1.065201,1.066212,1.062744,1.065144,0,1.065144
"EURUSD=X",2017-03-15,1.061244,1.0641,1.061053,1.061244,0,1.061244
"EURUSD=X",2017-03-16,1.073791,1.074576,1.07071,1.073791,0,1.073791
"EURUSD=X",2017-03-17,1.077052,1.0783,1.072984,1.07747,0,1.07747
"EURUSD=X",2017-03-20,1.074229,1.0777,1.074229,1.074299,0,1.074299
"EURUSD=X",2017-03-21,1.073676,1.0819,1.073676,1.073768,0,1.073768
"EURUSD=X",2017-03-22,1.081128,1.082075,1.077656,1.081245,0,1.081245
"EURUSD=X",2017-03-23,1.07897,1.080497,1.077052,1.079016,0,1.079016
"EURUSD=X",2017-03-24,1.0784,1.081198,1.07616,1.078388,0,1.078388
"EURUSD=X",2017-03-27,1.084599,1.090489,1.083905,1.084952,0,1.084952
"EURUSD=X",2017-03-28,1.086272,1.087429,1.084693,1.086095,0,1.086095
"EURUSD=X",2017-03-29,1.081748,1.082649,1.074091,1.081771,0,1.081771
"EURUSD=X",2017-03-30,1.075998,1.0769,1.072191,1.075963,0,1.075963
"EURUSD=X",2017-03-31,1.068753,1.070091,1.067225,1.068707,0,1.068707
"EURUSD=X",2017-04-03,1.066815,1.068376,1.064373,1.066883,0,1.066883
"EURUSD=X",2017-04-04,1.067019,1.067464,1.063683,1.067008,0,1.067008
"EURUSD=X",2017-04-05,1.067954,1.068913,1.065405,1.068034,0,1.068034
"EURUSD=X",2017-04-06,1.067327,1.068399,1.063196,1.067247,0,1.067247
"EURUSD=X",2017-04-07,1.064305,1.066041,1.061166,1.064464,0,1.064464
"EURUSD=X",2017-04-10,1.058425,1.060783,1.057038,1.058201,0,1.058201
"EURUSD=X",2017-04-11,1.059782,1.062948,1.057921,1.05976,0,1.05976
"EURUSD=X",2017-04-12,1.060963,1.062383,1.059659,1.061132,0,1.061132
"EURUSD=X",2017-04-13,1.067156,1.067806,1.061177,1.067065,0,1.067065
"EURUSD=X",2017-04-14,1.061797,1.063151,1.060704,1.061639,0,1.061639
"EURUSD=X",2017-04-17,1.061121,1.066985,1.060974,1.061053,0,1.061053
"EURUSD=X",2017-04-18,1.064385,1.070859,1.063796,1.064453,0,1.064453
"EURUSD=X",2017-04-19,1.072835,1.073653,1.07016,1.072869,0,1.072869
"EURUSD=X",2017-04-20,1.07149,1.077819,1.071065,1.071501,0,1.071501
"EURUSD=X",2017-04-21,1.071329,1.073756,1.068707,1.07149,0,1.07149
"EURUSD=X",2017-04-24,1.087536,1.0878,1.082169,1.087394,0,1.087394
"EURUSD=X",2017-04-25,1.086768,1.094092,1.085199,1.086484,0,1.086484
"EURUSD=X",2017-04-26,1.092848,1.095074,1.086071,1.092825,0,1.092825
"EURUSD=X",2017-04-27,1.090929,1.093075,1.085258,1.090893,0,1.090893
"EURUSD=X",2017-04-28,1.086673,1.094811,1.085824,1.086425,0,1.086425
"EURUSD=X",2017-05-01,1.090608,1.092538,1.088542,1.09075,0,1.09075
"EURUSD=X",2017-05-02,1.090965,1.092538,1.08891,1.090893,0,1.090893
"EURUSD=X",2017-05-03,1.093565,1.093972,1.090572,1.093565,0,1.093565
"EURUSD=X",2017-05-04,1.088874,1.096852,1.08763,1.088898,0,1.088898
"EURUSD=X",2017-05-05,1.098141,1.099989,1.095326,1.098153,0,1.098153
"EURUSD=X",2017-05-08,1.096696,1.099626,1.091953,1.096515,0,1.096515
"EURUSD=X",2017-05-09,1.092729,1.0934,1.087264,1.092777,0,1.092777
"EURUSD=X",2017-05-10,1.088696,1.090037,1.085941,1.088684,0,1.088684
"EURUSD=X",2017-05-11,1.086673,1.0892,1.083999,1.087075,0,1.087075
"EURUSD=X",2017-05-12,1.086602,1.093374,1.085765,1.086496,0,1.086496
"EURUSD=X",2017-05-15,1.092801,1.099,1.092323,1.092729,0,1.092729
"EURUSD=X",2017-05-16,1.098068,1.10893,1.09796,1.098177,0,1.098177
"EURUSD=X",2017-05-17,1.10957,1.115026,1.108316,1.109398,0,1.109398
"EURUSD=X",2017-05-18,1.115424,1.117206,1.110494,1.115636,0,1.115636
"EURUSD=X",2017-05-19,1.111086,1.119821,1.110075,1.111358,0,1.111358
"EURUSD=X",2017-05-22,1.120235,1.126329,1.116233,1.120486,0,1.120486
"EURUSD=X",2017-05-23,1.123709,1.126672,1.119633,1.123886,0,1.123886
"EURUSD=X",2017-05-24,1.118093,1.120247,1.116944,1.117931,0,1.117931
"EURUSD=X",2017-05-25,1.123116,1.1251,1.119557,1.123091,0,1.123091
"EURUSD=X",2017-05-26,1.121064,1.123204,1.116346,1.121076,0,1.121076
"EURUSD=X",2017-05-29,1.117518,1.119069,1.116296,1.117606,0,1.117606
"EURUSD=X",2017-05-30,1.112941,1.12016,1.111074,1.112904,0,1.112904
"EURUSD=X",2017-05-31,1.117368,1.125226,1.116582,1.117169,0,1.117169
"EURUSD=X",2017-06-01,1.123823,1.12572,1.12031,1.124354,0,1.124354
"EURUSD=X",2017-06-02,1.121328,1.128146,1.120624,1.121579,0,1.121579
"EURUSD=X",2017-06-05,1.127548,1.127904,1.123621,1.128083,0,1.128083
"EURUSD=X",2017-06-06,1.125822,1.127904,1.124126,1.125682,0,1.125682
"EURUSD=X",2017-06-07,1.127053,1.127993,1.120523,1.127142,0,1.127142
"EURUSD=X",2017-06-08,1.125467,1.127015,1.119645,1.125518,0,1.125518
"EURUSD=X",2017-06-09,1.119319,1.121705,1.116782,1.118481,0,1.118481
"EURUSD=X",2017-06-12,1.120235,1.1231,1.119407,1.120197,0,1.120197
"EURUSD=X",2017-06-13,1.119909,1.122523,1.118581,1.11962,0,1.11962
"EURUSD=X",2017-06-14,1.121076,1.12951,1.119858,1.120888,0,1.120888
"EURUSD=X",2017-06-15,1.121617,1.122838,1.113363,1.121579,0,1.121579
"EURUSD=X",2017-06-16,1.11474,1.119971,1.113908,1.114691,0,1.114691
"EURUSD=X",2017-06-19,1.120335,1.121328,1.115984,1.120825,0,1.120825
"EURUSD=X",2017-06-20,1.114467,1.1166,1.112087,1.114455,0,1.114455
"EURUSD=X",2017-06-21,1.113635,1.115449,1.112867,1.113697,0,1.113697
"EURUSD=X",2017-06-22,1.116844,1.117818,1.114715,1.11672,0,1.11672
"EURUSD=X",2017-06-23,1.114976,1.120863,1.114628,1.114964,0,1.114964
"EURUSD=X",2017-06-26,1.119971,1.121869,1.117256,1.119884,0,1.119884
"EURUSD=X",2017-06-27,1.118068,1.133016,1.118055,1.118356,0,1.118356
"EURUSD=X",2017-06-28,1.133684,1.138797,1.129727,1.133915,0,1.133915
"EURUSD=X",2017-06-29,1.137799,1.143511,1.137799,1.138265,0,1.138265
"EURUSD=X",2017-06-30,1.144047,1.1445,1.139289,1.144165,0,1.144165
"EURUSD=X",2017-07-03,1.142505,1.142596,1.135693,1.142309,0,1.142309
"EURUSD=X",2017-07-04,1.137527,1.137915,1.133787,1.137139,0,1.137139
"EURUSD=X",2017-07-05,1.135989,1.13688,1.131503,1.136015,0,1.136015
"EURUSD=X",2017-07-06,1.134494,1.140901,1.133067,1.134687,0,1.134687
"EURUSD=X",2017-07-07,1.142126,1.143824,1.138291,1.142478,0,1.142478
"EURUSD=X",2017-07-10,1.140641,1.141735,1.138304,1.140381,0,1.140381
"EURUSD=X",2017-07-11,NA,NA,NA,NA,NA,NA
"EURUSD=X",2017-07-12,1.147394,1.1491,1.139484,1.147394,0,1.147394
"EURUSD=X",2017-07-13,1.141904,1.145528,1.137255,1.141891,0,1.141891
